,index,condition,pair_id,topic,turn_txt,round,time,inter_num,tokenized_text,word_counts,agent,time_label,appre_c,affir_c,assent_c,aggree_c,fillpause_c,laugh_c,yknow_c,idknow_c,appre_log,affir_log,assent_log,aggree_log,fillpause_log,laugh_log,yknow_log,idknow_log,conj,negate,posemo,negemo,insight,cause,discrep,certain,assent
460,21,NB,28,2," mhm.  to Okay, well they they also told us that we would disagree so [laughs].  Um, I would say umm I would say I agree because I think for I grew up here umm and I think kind of like for the society itself to have fo-fo-for society itself to have like lower rates of I think like public um medical assistance is better than like none so I think it should be available for anyone who wants it a public health that's what I'm saying public health and I think this is part of public health cuz um  I don't like the divide between the very rich and the very poor  as much so if we can help the people who are not as fortunate, then it's better for society, I think I believe it's better for society as a whole if everyone is getting medical treatment, but I do understand the other half of like there are parents who are like, why should I force be forced to have my kid get a flu shot for school and stuff? . So it's definitely a controversial question.",3,17,0,"['mhm', 'to', 'Okay', 'well', 'they', 'they', 'also', 'told', 'us', 'that', 'we', 'would', 'disagree', 'so', 'laughs', 'Um', 'I', 'would', 'say', 'umm', 'I', 'would', 'say', 'I', 'agree', 'because', 'I', 'think', 'for', 'I', 'grew', 'up', 'here', 'umm', 'and', 'I', 'think', 'kind', 'of', 'like', 'for', 'the', 'society', 'itself', 'to', 'have', 'fo', 'fo', 'for', 'society', 'itself', 'to', 'have', 'like', 'lower', 'rates', 'of', 'I', 'think', 'like', 'public', 'um', 'medical', 'assistance', 'is', 'better', 'than', 'like', 'none', 'so', 'I', 'think', 'it', 'should', 'be', 'available', 'for', 'anyone', 'who', 'wants', 'it', 'a', 'public', 'health', 'that', ""'s"", 'what', 'I', ""'m"", 'saying', 'public', 'health', 'and', 'I', 'think', 'this', 'is', 'part', 'of', 'public', 'health', 'cuz', 'um', 'I', 'do', ""n't"", 'like', 'the', 'divide', 'between', 'the', 'very', 'rich', 'and', 'the', 'very', 'poor', 'as', 'much', 'so', 'if', 'we', 'can', 'help', 'the', 'people', 'who', 'are', 'not', 'as', 'fortunate', 'then', 'it', ""'s"", 'better', 'for', 'society', 'I', 'think', 'I', 'believe', 'it', ""'s"", 'better', 'for', 'society', 'as', 'a', 'whole', 'if', 'everyone', 'is', 'getting', 'medical', 'treatment', 'but', 'I', 'do', 'understand', 'the', 'other', 'half', 'of', 'like', 'there', 'are', 'parents', 'who', 'are', 'like', 'why', 'should', 'I', 'force', 'be', 'forced', 'to', 'have', 'my', 'kid', 'get', 'a', 'flu', 'shot', 'for', 'school', 'and', 'stuff', 'So', 'it', ""'s"", 'definitely', 'a', 'controversial', 'question']",195,B,1,0,2,0,1,5,1,0,0,0,0.693147181,0,0,1.609437912,0,0,0,9.57,1.60,5.32,1.6,4.79,2.66,4.26,1.06,1.6
461,21,NB,28,2,". Yeah.. . [laughs] I think that like um I can see, I mean, it's, it's been in the news, it's a very controversial thing. And you know, it also just a question of people's personal beliefs, you know, versus what people's beliefs for the entire side of society are. So it's definitely a tricky question.",4,121,0,"['Yeah', 'laughs', 'I', 'think', 'that', 'like', 'um', 'I', 'can', 'see', 'I', 'mean', 'it', ""'s"", 'it', ""'s"", 'been', 'in', 'the', 'news', 'it', ""'s"", 'a', 'very', 'controversial', 'thing', 'And', 'you', 'know', 'it', 'also', 'just', 'a', 'question', 'of', 'people', ""'s"", 'personal', 'beliefs', 'you', 'know', 'versus', 'what', 'people', ""'s"", 'beliefs', 'for', 'the', 'entire', 'side', 'of', 'society', 'are', 'So', 'it', ""'s"", 'definitely', 'a', 'tricky', 'question']",60,B,5,0,0,2,0,1,1,2,0,0,0,0.693147181,0,0,0,0.693147181,0,5.56,0.00,3.7,1.85,16.67,0,0,3.7,1.85
462,22,TYB,29,7,"Oh, well, so just because you don't see on the side..It doesn't mean that they're like hidden cars around .. And this like really moving really fast and you can get into car accident. So, yeah.",1,0,2,"['Oh', 'well', 'so', 'just', 'because', 'you', 'do', ""n't"", 'see', 'on', 'the', 'side', 'It', 'does', ""n't"", 'mean', 'that', 'they', ""'re"", 'like', 'hidden', 'cars', 'around', 'And', 'this', 'like', 'really', 'moving', 'really', 'fast', 'and', 'you', 'can', 'get', 'into', 'car', 'accident', 'So', 'yeah']",39,B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,5.56,2.78,0,2.78,2.78,0,0,2.78
463,22,TYB,29,7, laughs. laughs. Right . . Yeah. I agree. . And hope that like red light is not always on on the time [laughs] like the light is hopefully functioning .  or like it's broke [laughs]. ,2,30,0,"['laughs', 'laughs', 'Right', 'Yeah', 'I', 'agree', 'And', 'hope', 'that', 'like', 'red', 'light', 'is', 'not', 'always', 'on', 'on', 'the', 'time', 'laughs', 'like', 'the', 'light', 'is', 'hopefully', 'functioning', 'or', 'like', 'it', ""'s"", 'broke', 'laughs']",32,B,2,0,0,2,1,0,4,0,0,0,0,0.693147181,0,0,1.386294361,0,0,6.45,3.23,22.58,3.23,0,0,6.45,3.23,6.45
464,22,TYB,29,7,.  yeah . .  [laughs] right ,3,105,0,"['yeah', 'laughs', 'right']",3,B,4,0,0,2,0,0,1,0,0,0,0,0.693147181,0,0,0,0,0,0,0.00,33.33,0,0,0,0,0,33.33
465,22,TYB,29,7, laughs. mhm. There's probably there are a lot of people who've just crossed / [laughs],4,134,0,"['laughs', 'mhm', 'There', ""'s"", 'probably', 'there', 'are', 'a', 'lot', 'of', 'people', 'who', ""'ve"", 'just', 'crossed', 'laughs']",16,B,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0.693147181,0,0,0,0.00,14.29,0,0,0,0,0,7.14
466,22,TYB,29,7,. But yeah ,5,142,2,"['But', 'yeah']",2,B,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.00,0,0,0,0,0,0,50
467,23,NB,30,13,"Um, we're supposed to discuss we had a bearing of opinions, I'm assuming, um, I actually said that it's okay. I was more of a agreeing that we should allow [laughs] speakers with any ideological, but not extremely, but not neutral, so I'm in the middle of that [laughs]",1,0,0,"['Um', 'we', ""'re"", 'supposed', 'to', 'discuss', 'we', 'had', 'a', 'bearing', 'of', 'opinions', 'I', ""'m"", 'assuming', 'um', 'I', 'actually', 'said', 'that', 'it', ""'s"", 'okay', 'I', 'was', 'more', 'of', 'a', 'agreeing', 'that', 'we', 'should', 'allow', 'laughs', 'speakers', 'with', 'any', 'ideological', 'but', 'not', 'extremely', 'but', 'not', 'neutral', 'so', 'I', ""'m"", 'in', 'the', 'middle', 'of', 'that', 'laughs']",53,B,1,0,1,0,0,2,2,0,0,0,0,0,0,0.693147181,0.693147181,0,0,6.12,4.08,8.16,0,2.04,2.04,2.04,2.04,2.04
468,23,NB,30,13,"Um I can see your point on that, totally. But, I mean trying to also make sure that we have all the viewpoints of not that I necessarily adhere to those. But, of course, for me, it's this invited speaker right the invited speaker if it if it kind of propels thought in either not necessarily I don't want to promote hate either. But I do want to say how do we how do we think about because the world does have all of these views and figure out so that's why I was not strongly agree with it, but I was I didn't want to be quite neutral. And I // [laughs] right? I mean, right it's like how do you balance everything?",2,47,0,"['Um', 'I', 'can', 'see', 'your', 'point', 'on', 'that', 'totally', 'But', 'I', 'mean', 'trying', 'to', 'also', 'make', 'sure', 'that', 'we', 'have', 'all', 'the', 'viewpoints', 'of', 'not', 'that', 'I', 'necessarily', 'adhere', 'to', 'those', 'But', 'of', 'course', 'for', 'me', 'it', ""'s"", 'this', 'invited', 'speaker', 'right', 'the', 'invited', 'speaker', 'if', 'it', 'if', 'it', 'kind', 'of', 'propels', 'thought', 'in', 'either', 'not', 'necessarily', 'I', 'do', ""n't"", 'want', 'to', 'promote', 'hate', 'either', 'But', 'I', 'do', 'want', 'to', 'say', 'how', 'do', 'we', 'how', 'do', 'we', 'think', 'about', 'because', 'the', 'world', 'does', 'have', 'all', 'of', 'these', 'views', 'and', 'figure', 'out', 'so', 'that', ""'s"", 'why', 'I', 'was', 'not', 'strongly', 'agree', 'with', 'it', 'but', 'I', 'was', 'I', 'did', ""n't"", 'want', 'to', 'be', 'quite', 'neutral', 'And', 'I', 'laughs', 'right', 'I', 'mean', 'right', 'it', ""'s"", 'like', 'how', 'do', 'you', 'balance', 'everything']",128,B,2,0,0,2,1,1,1,0,0,0,0,0.693147181,0,0,0,0,0,11.48,4.10,3.28,0.82,4.1,4.92,4.1,5.74,0.82
469,23,NB,30,13,"I mean, I, I can I can totally see that. I mean, I just came from a doing a group for kids um who are live in Inglewood who constantly are under pressure, you know, drugs and so drugs ",3,163,0,"['I', 'mean', 'I', 'I', 'can', 'I', 'can', 'totally', 'see', 'that', 'I', 'mean', 'I', 'just', 'came', 'from', 'a', 'doing', 'a', 'group', 'for', 'kids', 'um', 'who', 'are', 'live', 'in', 'Inglewood', 'who', 'constantly', 'are', 'under', 'pressure', 'you', 'know', 'drugs', 'and', 'so', 'drugs']",39,B,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.13,0.00,0,2.56,7.69,0,0,2.56,0
470,24,NB,31,5,"Okay. Um, yeah. So, I believe that they should be blind only because of these heuristics that we have in our minds that like, while we don't want them to be playing a part in a lot of these decisions, these heuristics, unfortunately, are just what we have instinctually. And so inherently, those create biases, which those biases might play, in favor or against, depending on that person's specific background.",1,0,0,"['Okay', 'Um', 'yeah', 'So', 'I', 'believe', 'that', 'they', 'should', 'be', 'blind', 'only', 'because', 'of', 'these', 'heuristics', 'that', 'we', 'have', 'in', 'our', 'minds', 'that', 'like', 'while', 'we', 'do', ""n't"", 'want', 'them', 'to', 'be', 'playing', 'a', 'part', 'in', 'a', 'lot', 'of', 'these', 'decisions', 'these', 'heuristics', 'unfortunately', 'are', 'just', 'what', 'we', 'have', 'instinctually', 'And', 'so', 'inherently', 'those', 'create', 'biases', 'which', 'those', 'biases', 'might', 'play', 'in', 'favor', 'or', 'against', 'depending', 'on', 'that', 'person', ""'s"", 'specific', 'background']",72,B,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.57,1.43,7.14,1.43,2.86,4.29,2.86,1.43,2.86
471,24,NB,31,5,"No, that's just that's really interesting because I have the same reasoning but the opposite. . So it鈥檚 just that like, if they see that they might make assumptions, but I mean I agree with what you're saying. I agree with everything you just said. [laugh] I just thought of it from the opposite perspective. But yeah I know, I definitely think that, like you're saying that we want to take it into consideration, but we just it's a balance, right? Like we don't we want to take into consideration but we don't want it to be like, derogatory, like we wanted to be able to help someone but not hurts. Exactly. ",2,88,2,"['No', 'that', ""'s"", 'just', 'that', ""'s"", 'really', 'interesting', 'because', 'I', 'have', 'the', 'same', 'reasoning', 'but', 'the', 'opposite', 'So', 'it', '鈥檚', 'just', 'that', 'like', 'if', 'they', 'see', 'that', 'they', 'might', 'make', 'assumptions', 'but', 'I', 'mean', 'I', 'agree', 'with', 'what', 'you', ""'re"", 'saying', 'I', 'agree', 'with', 'everything', 'you', 'just', 'said', 'laugh', 'I', 'just', 'thought', 'of', 'it', 'from', 'the', 'opposite', 'perspective', 'But', 'yeah', 'I', 'know', 'I', 'definitely', 'think', 'that', 'like', 'you', ""'re"", 'saying', 'that', 'we', 'want', 'to', 'take', 'it', 'into', 'consideration', 'but', 'we', 'just', 'it', ""'s"", 'a', 'balance', 'right', 'Like', 'we', 'do', ""n't"", 'we', 'want', 'to', 'take', 'into', 'consideration', 'but', 'we', 'do', ""n't"", 'want', 'it', 'to', 'be', 'like', 'derogatory', 'like', 'we', 'wanted', 'to', 'be', 'able', 'to', 'help', 'someone', 'but', 'not', 'hurts', 'Exactly']",119,B,3,0,0,0,2,0,1,0,0,0,0,0,0.693147181,0,0,0,0,8.11,3.60,4.5,0.9,8.11,2.7,4.5,2.7,2.7
472,24,NB,31,5," mm-hmm.. Yeah. But then do you think that they should be blind to everything or sorry, should be transparent to everything or just to some things? ",3,147,0,"['mm', 'hmm', 'Yeah', 'But', 'then', 'do', 'you', 'think', 'that', 'they', 'should', 'be', 'blind', 'to', 'everything', 'or', 'sorry', 'should', 'be', 'transparent', 'to', 'everything', 'or', 'just', 'to', 'some', 'things']",27,B,5,0,2,1,0,1,0,0,0,0,0.693147181,0,0,0,0,0,0,14.81,0.00,0,3.7,3.7,0,7.41,7.41,3.7
473,24,NB,31,5,Great. [laugh] I like that. I switched my side. [laugh],4,160,0,"['Great', 'laugh', 'I', 'like', 'that', 'I', 'switched', 'my', 'side', 'laugh']",10,B,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0.693147181,0,0,0,0.00,40,0,0,0,0,0,0
474,25,TYB,32,11,Why is that? Umm I think there are some crimes that this is appropriate umm punishment and deterrence.,1,0,5,"['Why', 'is', 'that', 'Umm', 'I', 'think', 'there', 'are', 'some', 'crimes', 'that', 'this', 'is', 'appropriate', 'umm', 'punishment', 'and', 'deterrence']",18,B,1,0,0,0,0,2,0,0,0,0,0,0,0,0.693147181,0,0,0,5.56,0.00,0,5.56,5.56,5.56,0,0,0
475,25,TYB,32,11," mm-hmm. mm-hmm. mm-hmm. : mm-hmm. : mm-hmm. And I think that would be a case for improving the execution of it, but not the case for like, let's just get rid of it. Because if they don't do it, well, we shouldn't try to do it. It's something is something we should do, we should try to do it better. And not just give up because we can't do it well.",2,34,3,"['mm', 'hmm', 'mm', 'hmm', 'mm', 'hmm', 'mm', 'hmm', 'mm', 'hmm', 'And', 'I', 'think', 'that', 'would', 'be', 'a', 'case', 'for', 'improving', 'the', 'execution', 'of', 'it', 'but', 'not', 'the', 'case', 'for', 'like', 'let', ""'s"", 'just', 'get', 'rid', 'of', 'it', 'Because', 'if', 'they', 'do', ""n't"", 'do', 'it', 'well', 'we', 'should', ""n't"", 'try', 'to', 'do', 'it', 'It', ""'s"", 'something', 'is', 'something', 'we', 'should', 'do', 'we', 'should', 'try', 'to', 'do', 'it', 'better', 'And', 'not', 'just', 'give', 'up', 'because', 'we', 'ca', ""n't"", 'do', 'it', 'well']",79,B,2,0,10,0,0,5,0,0,0,0,2.302585093,0,0,1.609437912,0,0,0,8.11,6.76,5.41,0,1.35,2.7,6.76,0,0
476,25,TYB,32,11," mm-hmm. mm-hmm. mm-hmm. Hmmm. Yeah, but that should be something that the legal system does, right. The fact that they are exonerated it shows that the system is working. You know, says that if people think they should Not be given the death penalty, they're not given the death penalty and so we can //probably right// I don't think is a valid argument for we should not do it we should improve //probably targeted(?)//. So another thing that I have against like abolishing it is that so if you keep the those people in the prison that forever It's a huge cost first for the taxpayers and also for for some people like the the victims and the families of the victims. It's a culture for the for the rest of their life knowing that those people are just going to stay alive, stay there and be given food and be given protection, be given safety and some of them they published books telling us,  Oh, how many people I killed!  And I just think that there should be something there for them. That is not a guarantee of the rest of their life.",3,73,1,"['mm', 'hmm', 'mm', 'hmm', 'mm', 'hmm', 'Hmmm', 'Yeah', 'but', 'that', 'should', 'be', 'something', 'that', 'the', 'legal', 'system', 'does', 'right', 'The', 'fact', 'that', 'they', 'are', 'exonerated', 'it', 'shows', 'that', 'the', 'system', 'is', 'working', 'You', 'know', 'says', 'that', 'if', 'people', 'think', 'they', 'should', 'Not', 'be', 'given', 'the', 'death', 'penalty', 'they', ""'re"", 'not', 'given', 'the', 'death', 'penalty', 'and', 'so', 'we', 'can', '//probably', 'right//', 'I', 'do', ""n't"", 'think', 'is', 'a', 'valid', 'argument', 'for', 'we', 'should', 'not', 'do', 'it', 'we', 'should', 'improve', '//probably', 'targeted(?)//.', 'So', 'another', 'thing', 'that', 'I', 'have', 'against', 'like', 'abolishing', 'it', 'is', 'that', 'so', 'if', 'you', 'keep', 'the', 'those', 'people', 'in', 'the', 'prison', 'that', 'forever', 'It', ""'s"", 'a', 'huge', 'cost', 'first', 'for', 'the', 'taxpayers', 'and', 'also', 'for', 'for', 'some', 'people', 'like', 'the', 'the', 'victims', 'and', 'the', 'families', 'of', 'the', 'victims', 'It', ""'s"", 'a', 'culture', 'for', 'the', 'for', 'the', 'rest', 'of', 'their', 'life', 'knowing', 'that', 'those', 'people', 'are', 'just', 'going', 'to', 'stay', 'alive', 'stay', 'there', 'and', 'be', 'given', 'food', 'and', 'be', 'given', 'protection', 'be', 'given', 'safety', 'and', 'some', 'of', 'them', 'they', 'published', 'books', 'telling', 'us', 'Oh', 'how', 'many', 'people', 'I', 'killed', 'And', 'I', 'just', 'think', 'that', 'there', 'should', 'be', 'something', 'there', 'for', 'them', 'That', 'is', 'not', 'a', 'guarantee', 'of', 'the', 'rest', 'of', 'their', 'life']",201,B,3,0,6,2,0,3,0,1,0,0,1.791759469,0.693147181,0,1.098612289,0,0,0,7.61,2.54,1.02,2.03,2.54,0.51,3.55,1.52,0.51
477,25,TYB,32,11, mm-hmm,4,73,0,"['mm', 'hmm']",2,B,3,0,2,0,0,1,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
478,26,NB,33,12,"So I think something that I don't know. This is like a really like a tricky topic, . I think something that, um, that why I-I lean one way or the other as like, I-um I've seen just experiencing a lot of friends who have gone like, throughout their entire lives not being exposed to alcohol and not even knowing anything about alcohol, just suddenly going completely crazy when they have access to it. It's it's something that-it kind of worries me .. I don't know. It's, it's like, do we lower it and then people will start drinking younger, but then there's also like, it's it's very tricky. I don't know, what are your thoughts? ",1,0,4,"['So', 'I', 'think', 'something', 'that', 'I', 'do', ""n't"", 'know', 'This', 'is', 'like', 'a', 'really', 'like', 'a', 'tricky', 'topic', 'I', 'think', 'something', 'that', 'um', 'that', 'why', 'I', 'I', 'lean', 'one', 'way', 'or', 'the', 'other', 'as', 'like', 'I', 'um', 'I', ""'ve"", 'seen', 'just', 'experiencing', 'a', 'lot', 'of', 'friends', 'who', 'have', 'gone', 'like', 'throughout', 'their', 'entire', 'lives', 'not', 'being', 'exposed', 'to', 'alcohol', 'and', 'not', 'even', 'knowing', 'anything', 'about', 'alcohol', 'just', 'suddenly', 'going', 'completely', 'crazy', 'when', 'they', 'have', 'access', 'to', 'it', 'It', ""'s"", 'it', ""'s"", 'something', 'that', 'it', 'kind', 'of', 'worries', 'me', 'I', 'do', ""n't"", 'know', 'It', ""'s"", 'it', ""'s"", 'like', 'do', 'we', 'lower', 'it', 'and', 'then', 'people', 'will', 'start', 'drinking', 'younger', 'but', 'then', 'there', ""'s"", 'also', 'like', 'it', ""'s"", 'it', ""'s"", 'very', 'tricky', 'I', 'do', ""n't"", 'know', 'what', 'are', 'your', 'thoughts']",128,B,1,0,0,0,0,2,0,0,3,0,0,0,0,0.693147181,0,0,1.098612289,8.62,4.31,0,4.31,7.76,0.86,0,1.72,0
479,26,NB,33,12," mm-hmm. mm-hmm. mm-hmm. mm-hmm. Yeah..  Yeah. Yeah. Yeah. And that's-that's the other thing that's like, so confusing about it, too, is because the brain is still developing until 25 or 26. So why 21? I-I don't know. It's just for me that's like very complicated and everything's like very nuanced and then also like spending a lot of time in Europe with my family like I've noticed a lot of because the drinking age is younger, a lot of kids don't go as crazy as often and they treat alcohol with more respect, which I think- is kind of interesting. um..",2,79,2,"['mm', 'hmm', 'mm', 'hmm', 'mm', 'hmm', 'mm', 'hmm', 'Yeah', 'Yeah', 'Yeah', 'Yeah', 'And', ""that's"", 'that', ""'s"", 'the', 'other', 'thing', 'that', ""'s"", 'like', 'so', 'confusing', 'about', 'it', 'too', 'is', 'because', 'the', 'brain', 'is', 'still', 'developing', 'until', '25', 'or', '26', 'So', 'why', '21', 'I', 'I', 'do', ""n't"", 'know', 'It', ""'s"", 'just', 'for', 'me', 'that', ""'s"", 'like', 'very', 'complicated', 'and', 'everything', ""'s"", 'like', 'very', 'nuanced', 'and', 'then', 'also', 'like', 'spending', 'a', 'lot', 'of', 'time', 'in', 'Europe', 'with', 'my', 'family', 'like', 'I', ""'ve"", 'noticed', 'a', 'lot', 'of', 'because', 'the', 'drinking', 'age', 'is', 'younger', 'a', 'lot', 'of', 'kids', 'do', ""n't"", 'go', 'as', 'crazy', 'as', 'often', 'and', 'they', 'treat', 'alcohol', 'with', 'more', 'respect', 'which', 'I', 'think-', 'is', 'kind', 'of', 'interesting', 'um']",115,B,3,0,8,4,0,5,0,0,1,0,2.079441542,1.386294361,0,1.609437912,0,0,0,13.21,1.89,2.83,1.89,3.77,2.83,0,0.94,3.77
480,26,NB,33,12,". That is true..  That is true. mm-hmm. mm-hmm. Yeah. mm-hmm. yeah. mm-hmm. Yeah, yeah. I know, no, that's understandable and it's like I really have to look like a different experience it to us I think . that always ties into everything ",3,119,0,"['That', 'is', 'true', 'That', 'is', 'true', 'mm', 'hmm', 'mm', 'hmm', 'Yeah', 'mm', 'hmm', 'yeah', 'mm', 'hmm', 'Yeah', 'yeah', 'I', 'know', 'no', 'that', ""'s"", 'understandable', 'and', 'it', ""'s"", 'like', 'I', 'really', 'have', 'to', 'look', 'like', 'a', 'different', 'experience', 'it', 'to', 'us', 'I', 'think', 'that', 'always', 'ties', 'into', 'everything']",47,B,4,0,8,4,0,4,0,0,0,0,2.079441542,1.386294361,0,1.386294361,0,0,0,2.22,2.22,4.44,0,6.67,0,0,8.89,8.89
481,27,TYB,34,11,"I mean I don't think I know like enough about it. Like I haven't researched the topic enough for me to choose my /(opinion ?) too /(strong ?). Yeah. Like, I haven't heard the argument. Like I guess the argument with the other side would be these people are bad enough that they should not be alive anymore but I also like recognize that it shouldn't be the job of the state to like actually hurt people. But I haven't like looked into anymore so I don't know either. What about you?",1,0,3,"['I', 'mean', 'I', 'do', ""n't"", 'think', 'I', 'know', 'like', 'enough', 'about', 'it', 'Like', 'I', 'have', ""n't"", 'researched', 'the', 'topic', 'enough', 'for', 'me', 'to', 'choose', 'my', '/(opinion', 'too', '/(strong', 'Yeah', 'Like', 'I', 'have', ""n't"", 'heard', 'the', 'argument', 'Like', 'I', 'guess', 'the', 'argument', 'with', 'the', 'other', 'side', 'would', 'be', 'these', 'people', 'are', 'bad', 'enough', 'that', 'they', 'should', 'not', 'be', 'alive', 'anymore', 'but', 'I', 'also', 'like', 'recognize', 'that', 'it', 'should', ""n't"", 'be', 'the', 'job', 'of', 'the', 'state', 'to', 'like', 'actually', 'hurt', 'people', 'But', 'I', 'have', ""n't"", 'like', 'looked', 'into', 'anymore', 'so', 'I', 'do', ""n't"", 'know', 'either', 'What', 'about', 'you']",96,B,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.49,7.87,2.25,4.49,6.74,0,3.37,0,1.12
